,0,1,2,3,4,5,6,7,8,9
21,0.8531420958293139,0.48447796113439745,-0.10965268584845744,-0.5264099284219326,-0.8047981930821217,-3.6244701655659495,-5.649108499366147,-3.234347044141219,-5.92062151446174,-4.931600102980719
22,-0.801033736448937,-0.0899772298738184,0.4199715977967833,-0.8705807161995345,-0.8464213757372896,1.6577476890606815,-5.789054688101674,-4.13011809187784,-2.957975269934717,-0.0008209821858375932
23,-0.12587261538040528,0.6592645369110437,-0.9057326483303265,0.20552454336710535,0.6988641629889509,-3.0083900769688587,-2.8555727262132558,-2.2033948235046563,-3.2111973481858187,-3.568130271208808
24,0.4575597810783909,0.09811025475985224,-0.4126242698159226,0.7395272092755738,0.3929727031501369,-2.046245733912616,-2.0341118057200607,-3.2696743946472604,-4.481677916139215,-5.656489133992713
25,0.8225896036217442,-0.4451201212093008,0.22089851017081186,-0.4745862827044125,-0.2614102999847676,-4.745244308433128,-1.3078316521942823,-3.041028168200275,-4.841398613277224,-6.093173064313232
26,-0.5530673080269433,-0.32082110484703175,0.24120050518917835,-0.7551808446473105,0.5298222852599632,-3.462638519253797,-3.49298999441334,-5.474764691070568,-4.438235413830279,-7.048534860677364
27,0.9737515405095345,0.6758392556031692,0.7012175917387302,0.32785413538435937,-0.8452177528360976,-6.150182588969166,-5.625804222394051,-5.8853954473871575,-5.034948946963696,-3.916784005139948
28,0.25840826589496824,0.3600787432370256,0.033342054786788866,-0.15271266204523792,0.9447064520517006,-1.2186697044431987,-6.717060508623312,-3.02278489075465,-2.8399106715086617,-3.801866046712428
29,-0.8583286757657722,-0.20825740252340874,0.47716049637987257,0.7683288842803602,0.09647727514328253,-4.3837006558051685,-2.9298630748455485,-5.589530203787022,-2.7947124449832943,-4.840035572922277
30,0.010243282758905625,0.4913215992536961,-0.8451542869092916,-0.809447875994938,0.9710535496207304,-4.662021152381047,-5.056588770722094,-1.6287699459964076,-2.04596200148884,-3.0384020074011704
31,0.7186360119096018,-0.6963902252973999,0.037096726528746515,-0.4239805357748845,0.33471004360976164,-2.6656807066424757,-4.428208477179777,-3.643640329838577,-2.061239131957821,-3.892582010933339
32,0.9166690997918796,-0.8111764112876685,-0.7439916014337977,-0.3477199686013037,-0.23470370076178249,-3.2383162400803465,-2.1429143988139674,-5.7234017312748255,-3.3280776113072132,0.9525378592047749
33,-0.8850016217958963,0.2900403783891008,0.13662003163732162,0.20582821444752986,0.11545848542978687,-5.412363672944822,-3.4062775868165653,-3.1307754562228833,-0.24096551838667324,0.4460081247529186
34,0.6035519452174751,0.8599126532367205,0.057150856810731954,-0.3968403400476692,0.10542984292210567,-2.0783715980144186,-6.578429212137847,-5.263038371603056,-4.924930588959247,-5.98895778443912
35,0.18390419938054747,0.4336477979794251,0.0178223664803836,0.5295405358568723,0.7454315317852087,-5.177794023997565,-3.2081409197001043,-5.9216797785683015,-5.560685273710393,-1.2167514793702905
36,0.10215921941220119,-0.9804518988698574,-0.9897858000391035,-0.31888700182324325,0.9928084262577908,-3.912885932985426,-2.5790402814184255,-1.4083911320207094,3.626465211110486,-5.433111769866754
37,-0.8109504066747897,-0.6905473501039279,0.5261475854255009,-0.09332596317021635,0.7374515634524623,-6.776203995952285,-1.4322365645502546,-3.677218912459458,-3.751154553806514,-4.110308041620015
38,-0.8134917786017453,0.9432714278819561,-0.402665194064584,0.3693998363570947,0.9724907146973538,-4.088786751822513,-1.5708040693621548,-4.048403146400625,1.9481764651071578,-2.192268679637215
39,-0.07591634058829833,0.7278956789554711,0.32466034071205874,0.1738332878358957,0.0723786207999626,-0.9940363398717178,-3.368435147714416,-3.5643300805798863,-3.441174808594556,-2.57266174094193
40,0.6586340596308158,-0.4135969254390299,0.5277859909636629,-0.5171741073182947,-0.6861496838944596,-6.866084747692739,-6.243825422241755,-1.936285974938909,-3.296266067842992,-5.3884658831030166
41,0.4003916466326396,-0.5946210194766355,0.9466249582355841,0.9724430283476635,0.3327369552447472,-7.006034373376922,-2.7942459586344888,-0.32318017115087017,-6.243238107062162,-2.9076571192542238
42,0.5232247722488883,-0.7943603559048422,-0.7383575052824092,-0.7858061740838631,-0.237965777862565,-1.9928932900276715,-2.263293088870823,-4.949319108866552,-4.160759242313205,-1.4532277433040939
43,-0.10702649430688727,-0.07243436340418774,0.6597802695018109,0.648030886021274,-0.5600297612738445,-3.0174989180686547,-3.8076030273974193,-3.973129152653974,-5.316873288248925,-3.9420222856214595
44,0.7329965662519624,-0.8112623082954096,0.5668090577996809,-0.5722795630748361,-0.808295771355318,-3.178818268521315,-2.9503790904180507,-3.1353969157494364,-6.587344186262081,-1.601741597681786
45,-0.0007591308030221455,-0.511083314230204,0.496161852280385,-0.5839558137588539,0.5481185831770268,-8.54404670968735,-4.74904610402,-4.607098830680907,-3.903245554441542,-2.450704187710192
46,0.026671373468495574,0.21438680921670827,-0.3507457007421979,0.026898895191355354,0.9974333393912052,-4.565570861884874,-3.0912792416893344,-4.202970936270529,0.9795705779877846,-3.6437289400745603
47,0.36947923539283223,-0.7120883768149044,0.522231651870551,-0.8247152890581255,-0.8291449680750764,-2.831662975484582,-3.820755809505733,-5.130710247440602,-5.347172792095561,-2.8309007534345554
48,0.8074786466998087,0.9750191959483336,0.8520880451147479,0.6616834781336891,0.6045694914986321,-4.527299669999704,-3.958194325602694,-7.06739953568396,-9.717816007179946,-7.991802606536238
49,-0.21708614843280283,-0.6445289722030199,0.19471220114289323,-0.8055705179745609,-0.9700167591876458,-0.5458019923538182,-2.6718511933544846,-1.7536739253181413,-6.359088602059622,-2.5363819217892614
50,-0.3606578446192439,-0.11547302025852146,-0.7493554240464244,0.05802135175527656,-0.8197021027012898,0.46811156724966363,-2.1276429979087936,-3.159941929617828,-2.8467031255072017,-4.454377548388996
51,0.13818619540948007,0.7002177017340248,0.476266932431763,-0.46395561423437015,0.7323386869166566,-4.80968741469816,-4.105920109791653,0.08155703866042074,-2.431917060679233,-2.859142157777309
52,-0.7303078018546443,-0.3451062054605911,-0.1590209996625731,-0.8151926585437201,-0.21479729702181705,-2.377961176279092,-6.904102482979061,-4.489340981488697,-2.1875413793351863,-2.6682888468332124
53,-0.7382270765019576,0.05199448343424873,0.18788284381044762,-0.26456549461838486,0.7951910011694949,-2.9577682517537367,-4.241543716342271,-2.0428256654088894,-3.8078410282720925,-5.189817365145542
54,0.9921717698854422,0.5210163750323598,-0.8087737846674554,0.44996740846140515,0.43660271528558003,-6.401138826701768,-3.9252084263943887,-6.282777116253362,-3.1135586576764203,-4.72145670139988
55,-0.2652263080162789,-0.5174337544605401,0.34273764061629053,0.8607083024985085,-0.09595575310179716,-4.547648253672442,-2.561904745714669,-6.749149006963659,-4.677905308148306,-4.756424443247714
56,0.46734958922204495,-0.396368970593975,0.5402396783092083,-0.6777832280321319,0.5145877772180405,-3.241158755797043,-2.046333752331508,-3.51887226474705,-4.628924621473876,1.3837566879651169
57,-0.18565045867435526,0.4591371475241486,0.6144597650045667,-0.16709328079466057,0.0052732749634030185,-8.017891476044497,-4.437475817701186,2.0983416946852547,-3.6497945846372257,-6.886026036916014
58,-0.09961008876852606,-0.9844783313093193,0.0562453962563374,-0.785474948946898,-0.5479789483362221,0.18554682268129996,-4.153453140617128,-4.286572100246358,-1.9474748436995748,-4.187051283190428
59,0.8266584005732744,-0.3703527242716822,-0.27613781409311056,0.20707244234647182,0.7342301313632877,-1.368001066859296,-4.8106116168639455,-5.884204173462717,-1.614464961126663,-2.24637046610167
60,-0.35447527836317483,0.0324012667343323,0.5558170702469856,-0.6964798853475218,-0.23206217836921894,-8.725940706726462,-6.136062281919147,-0.1982348130403584,-4.246003225922856,-4.957821155455023
61,0.48874595716386193,-0.5443746190551837,-0.740790286021862,0.4423951285552816,-0.8704729995223519,-6.904524710917764,-2.2997186734534143,-1.2975885762875166,-4.358778916790398,-3.1200540387421567
62,-0.5750414073756644,0.11742551530953715,-0.745585932862711,0.9249213224173534,-0.6158104887367049,-5.051981181499172,-4.179241620098326,-3.4121970306701286,-1.8087300893809908,-5.6002826536961035
63,0.4776957854589834,0.7529544497745222,-0.9288532610478246,-0.6846409523658343,-0.3460988575527444,-6.194521323455966,-4.7881636950893425,-6.266359496573751,-3.771401461192565,-0.37033693310840876
64,0.03499144324557135,-0.024712071095457366,-0.05767178346594548,-0.5741229670155887,-0.03653708415848289,-2.7378207920902415,-4.348811449520181,-2.719761102025022,-0.0035979094797378153,-2.1181830730176423
65,0.5076806173310826,0.4887084490055815,-0.7588766818471324,0.9679212627019413,-0.173469702066684,-3.6924001853291557,-2.55480248611539,-5.183970975115811,-4.203737354176586,0.07465674957461399
66,-0.49864107149035664,-0.6849285271297254,-0.6614498269345379,-0.02975663927998351,0.20458154417208885,-2.717284947935515,-2.979305061069247,-2.275519397660867,-2.543668902816038,-0.8130906876644817
67,0.6760052549984943,0.8837655602840921,-0.3616220560171701,0.6089985535045945,-0.21380031152506285,-3.749123973174822,-4.829555858086096,-2.337889280438209,-3.2137094500151706,-5.3123272147659755
68,-0.5227681768398234,0.8187393686262325,-0.640468719527165,0.2775630440925885,0.01804639608313119,-4.7611936946799505,-3.8309300613932966,-3.5415720781260815,0.002810192618563967,-3.8752577401656874
69,-0.8843311310705531,0.6055341489253216,0.7380761100061237,-0.16652338547209133,-0.8452199028515406,-5.351565639374261,-4.809173175222596,-2.369774839630597,-2.3263322033057765,-4.640587381226809
70,0.2430416645100666,-0.3157563975411626,0.9157987534806804,-0.6564473607817489,-0.27551375528805644,-4.148993675339751,-3.7333954226813844,-6.84209027030689,-4.006168800703036,-1.0065150520863861
71,0.7836111797408338,-0.05862649385666563,-0.8624556364744045,0.8987766011542482,-0.27931593864186843,-4.083367755477064,-2.348366909768883,-2.3930030152268515,-5.487342597686785,-3.292654421807255
72,-0.3616322165108743,0.6803516724594154,0.5785030963518634,-0.3647082649740374,-0.9611685969209842,-0.8159105244781735,-1.9289719022584868,-4.860446538184469,-5.535650975689008,-5.719365194001562
73,-0.8941227770375721,0.28158326200203,0.45741212997171643,0.22954405895426855,0.9016806233667132,-3.86926170973274,-3.0952361170496414,-6.21483700299712,-4.183371826412138,-0.6274465175139716
74,-0.3199163895864652,-0.5755555185359857,0.44809590998015314,0.45895651532102355,-0.1755555751845881,-3.27249939514767,-2.5284116380115402,-1.0303962546557726,-4.535684740806088,-2.169629537086927
75,-0.6482335224027032,-0.7727621264550069,-0.1589763945557281,0.00785721668846362,-0.4861560224240207,-4.601673873704503,-3.9621910857594465,-2.25086775979783,-4.042952033345001,-0.9556672885350093
76,-0.33227388503682986,0.15821011376557514,-0.5679074946239657,-0.2594612246114898,0.24397415285578483,-1.1153862305149291,-0.8651188247431625,-5.520904992012026,-5.8153133091983245,-1.5783892100276327
77,-0.04909863783887669,0.6122309907420727,-0.8447445017213007,-0.944752035784177,0.06254536548008272,-0.2904210117621293,-5.038372475060253,-2.6861607393486144,-1.843575532909638,-7.112676957401899
78,0.9663889702666595,0.6103882106209162,0.7789818956264116,-0.32898789824871155,-0.18552969472479464,-1.9266754656010465,-3.3488800717469016,-5.652112149745607,-3.6560585308750264,-5.687692080130105
79,0.5833584064319561,0.5534123111508342,0.48333921890906106,-0.9162739446393593,-0.3577503945573004,-6.420799827539558,-3.93921116562339,-4.249384673291194,-5.57191990759192,-3.774571313161151
80,0.0887556603584243,0.5586132431502915,0.12367759700782588,-0.8318107052584147,0.5820395103247256,-4.80400028310631,-2.687340995939968,-7.63413121316888,-3.9344966894731814,-4.448387147051048
81,0.3497021509313665,0.638895420867418,-0.11497980797250928,0.05712552913149005,-0.3868049056741161,-6.191555126301636,-3.203169699022813,-4.248250759422788,-1.877399479463849,-5.176108717422675
82,0.8627541057324619,-0.7500046571322443,0.6748081887147352,0.3032939533958161,-0.9263702440437858,-6.823572837780523,-3.774614882180232,-4.995350219174628,-4.846925426942804,-2.728559358024973
83,0.46579907122458675,-0.9058288718005725,-0.9939195854928269,-0.9316519973232946,0.8638627074428002,-2.8372458859076106,-0.815425181461289,-2.6713536361843384,-1.1178102330682478,-3.8504013038690967
84,0.008496907506313711,0.5463199774980796,-0.7565857462857744,-0.35987746529024167,0.33387854742637013,-4.817887711856051,-4.7031474104441235,-5.512165938847634,-6.933265560468423,-2.3007253205925156
85,-0.26639696441654714,-0.7824313360358242,-0.1976574129336166,-0.9567615128639584,0.38607925307782764,-4.345691108872488,0.4443406118444919,-3.2939536908987668,-2.3292627299513127,-0.11303477212228863
86,0.9350373022404816,0.07799592668247124,0.19320973662085028,0.27243952870833055,-0.29022953952562336,-4.518078671971708,-7.531838480514509,-2.554744410796164,-1.362366509737817,-8.42759955239419
87,0.5868317719361154,-0.5782185539425209,0.19316522970019623,0.25603363910619237,0.9788222855073763,-3.384816425716805,-4.6841361925574985,-1.669122143140513,0.05984143780843576,-4.0469807678098775
88,0.10914798893282285,-0.17461198892030172,-0.9329351317716625,-0.8861740980103192,0.32466588277002995,-4.368048540816045,0.3136005370836159,-0.8107837028988185,1.1121059560282878,-2.1495066817092154
89,-0.7443205733007601,-0.6588545954387943,0.9379758690038653,0.25017583378358643,-0.7283916084298263,-3.5624168731521277,-2.0132559506324923,-2.7836551916578767,-2.63540345872603,1.3099583921246118
90,-0.4640915429134391,-0.5192300656609417,0.7326959440920373,-0.7164257357930965,0.03721523856232589,-3.4195287053782932,-2.528940658583524,-1.8144221582871156,-4.817004787245013,-2.762449764631018
91,-0.5745838824604872,0.6213308117655478,0.040572167667713765,-0.43135224548190987,-0.91060495764051,-3.671899223001418,-1.6666174077255391,-2.8022888974339586,-8.384544472454305,-2.348426613402072
92,0.5258849694880152,0.05120626497152059,0.3074240045639336,0.10705644620296195,-0.5947019805154576,-4.018355476992958,-6.660458031579443,-8.485284546247543,-3.016913356774346,-2.395962126555738
93,-0.9732474167262559,0.8002039963179413,-0.8384020804914107,-0.3846566463003538,0.3913728744523779,-1.4372250059273497,-4.597114491254744,-6.657497836893855,0.24986007203791116,-3.3204448488195024
94,0.23238161183312345,-0.7207734287716223,-0.560028123676529,0.7884095003855041,0.1616825958882364,-6.209834425149184,-5.33208798431622,-3.1850094119281627,-7.1786405214828655,-2.3792868466808463
95,-0.7424410353034705,0.7238165486073438,0.34841432745241274,-0.14945409305765245,0.4279615102510439,-2.5401941094670217,-6.285291628831311,-5.244029751913188,-5.425619196920287,-4.829755638508961
96,0.19583958095709542,0.28779251072428536,-0.1595094928822367,-0.541972309352047,0.32947366925709076,-4.956945872371829,-5.794049871024143,-2.9182322106151277,-4.222242624525087,-6.49346134756189
97,-0.7821701821257634,-0.8105308859667049,-0.348474729999513,-0.9112988448598471,0.9451074128372876,-4.443459017723635,0.4134906678845103,-1.100793786691328,-1.53966831614213,-1.3395114554968943
98,-0.8634717431139125,0.9058012218100242,-0.008773274453657942,0.47775616448422675,0.2845167315476711,-5.8939103567949775,-5.988041032824981,-1.6042207275265028,-0.5506198648420311,-3.951523563087081
99,0.39307362735560925,0.43399853103697206,-0.8802746231991956,0.9070147500217329,-0.937539743994473,-3.9544619637847784,-5.558782108773416,-7.3092767044937315,-7.322258415788736,-4.7655684684410735
100,0.0749201485208919,0.7610611061346495,-0.6960600390583076,0.5548535588531176,0.8138641383737568,-9.803366671752755,-10.262231450846407,-3.431984830574788,-1.2365701709866999,-0.8823191186787209
101,-0.28435793919322694,0.99435050317324,-0.288460758423178,0.9567246781068848,0.050525931757475995,-3.8901373797928667,-4.361794219300725,-8.231983855914073,-4.386253472310077,-5.2811599577493755
102,0.17894557610493123,-0.16880238374004453,-0.4335628235950706,-0.5946124900333023,-0.44672275814690665,-1.5927801454169273,-7.888282172036382,-6.816224600896938,-3.6744682448890047,-3.0874343643882645
103,-0.22574900218770932,-0.5882207097755463,-0.9989623020963532,0.4871764451866569,0.8372667661487887,1.7358985686765926,-0.6305801094500789,-1.4838207696731232,-1.3290506894189729,1.4603558388569406
104,-0.9683468876793386,0.6690040587760555,0.4036990262567166,-0.7495175056569359,0.4077812873466069,-2.2548441490957334,-2.4154357832416933,-0.15228176608821897,-3.973315736441702,-4.048453572235543
105,0.2740827427026258,0.012223974926765191,0.2472461310813565,-0.14702810501052066,0.8989467332649137,-3.88194299249743,-0.700554545093651,-1.7255838499618243,-2.99210110389686,-6.74133518667243
106,-0.08561428756903378,-0.1679483399200039,-0.6583427390313914,0.9420159913817188,0.7246646114376343,-2.6788346035370525,-5.315528230216005,-4.430993509887372,-3.581818697498497,-5.243802417020712
107,0.6392903567507047,0.026696060980551106,0.8837779127613363,0.9609454369671724,-0.351394832716873,-7.04225683699651,-3.336664030217869,-5.961163730499209,-5.710744705196516,-5.114993861455864
108,0.9667870818559574,-0.7788329316789864,0.2059430020096329,-0.6165755874227816,0.5555057893978506,-3.2494827116929885,-2.2176402330571503,-4.180833432236605,-4.117723368598835,-6.861752455418573
109,-0.07718608509045177,-0.47579302674868185,0.16422896604129966,0.042697546715572354,0.2783806216073972,-1.4705976621155479,-4.629061788321046,-2.804926540241055,-0.3961578464594,-3.6722502261511987
110,-0.38863204720219624,-0.5699716504999852,-0.7828635453372015,-0.16032066938676892,0.9857744412676841,-1.6691386284412204,-2.3393951602290177,-3.9896973553361184,-0.7970285288859957,0.936302124552209
111,0.6677478169887343,0.08009821311437437,-0.6603096562047714,0.3811430444862616,0.4049673579528881,-2.9100268345223816,-3.043741991977464,-5.166102845075541,-2.920032556987304,-1.5980174394947881
112,0.19197289506144055,-0.5050323200770261,-0.9025111231450662,0.910279999363431,0.39675634239693225,-3.629009093032856,-4.6321327571895745,-0.8879088150149803,-1.5895379833976664,-4.29980151274793
113,0.9312854036142861,0.2343512129775085,0.0582522249828934,0.4740312163686704,-0.48358974978501124,-4.350610266183561,-6.234828694222931,-4.915570637170504,-3.117374129990357,-6.520923786303857
114,0.11569563205851852,-0.3147087720274766,0.1076545582668822,0.5407414725114719,0.46104717849700316,-6.780175405876947,-1.9863530240321918,-8.950450051874864,-5.05094549865328,-7.36168172104687
115,-0.9453305256725384,-0.16993943373152187,0.4044397311786465,-0.9542383623521165,0.3027760294569015,0.17884232078211149,-1.1959209303377332,0.4374392231292181,-6.075182057562068,-2.03662967335036
116,0.23165098285742713,-0.8180781028366959,-0.5707361022759112,0.788089740878712,0.16173214483381537,-4.7207979405548555,-5.350662496145772,0.00893651991685429,-1.9466386166097391,-4.983857503980231
117,0.06350136088563874,0.023651476042461095,-0.7176406725931121,-0.23790945030305743,0.7414479138611034,-1.8658055541023395,-4.476299257426622,-2.823771238332137,0.139617070075869,-3.495098575005377
118,-0.2312642769872828,-0.10591348663918376,-0.6937473084333223,0.9639354355817353,0.5285408575459807,-0.08867402905750676,-1.6635377589776459,-3.630816924119006,-3.949630482211007,0.43642508070046127
119,0.6293597819744723,0.41238196605490307,-0.9990767658270006,0.9877585374777034,0.32436198201901667,-3.9646778895858086,-3.340072900606623,-3.26656586004819,-5.133838654060625,-4.739573244198675
120,0.4679981133922779,-0.576409502233284,0.3104364430937785,0.9219150621700183,0.764650117288707,-0.10833097268474656,-2.4384961050300538,-5.08169286172809,0.0006388770520837639,-1.7434583746642818
121,-0.4475143008568496,-0.2325222964854825,-0.7970241325113954,-0.029407959251609883,-0.39022061866684044,-1.562726987085635,-3.0753053506951775,-2.516720551481285,-0.7995920120954687,-4.630538165273442
122,-0.6155131809602783,-0.11502827037741326,0.5045802420793795,0.3598053030155468,0.2604899533130052,-4.063709370035767,-1.3097090616267604,-5.368167061014821,-3.340947228552075,-4.389098708962558
123,-0.30958358998145985,0.31815557188246824,-0.46972448126592536,-0.883117657641026,-0.5936956703218665,-0.19495397605342024,-5.071709613948738,-3.561169765337177,-0.9123197256534121,-5.282557756762258
124,-0.653355121832057,-0.5828568702494838,0.4177481164643828,0.5995305377844546,0.4897187203795368,-2.474509054182139,-2.0584131177641525,-0.04954398111183256,-3.84736081323433,0.33412259554456547
125,-0.5770537517576113,0.42633899061457003,-0.5487878537370647,0.7240416429669203,-0.8454337294953975,-6.852349075692267,-4.786764353303448,-4.399568935394296,-4.634027837325498,-2.641834727213068
126,-0.8621515342324713,-0.8037037389200359,-0.812272184784663,0.8557353769043539,0.17655554772130655,-2.8965647422576932,-2.12726296320304,-6.470018279917028,-6.259444469314681,0.23639483135823447
127,0.9032723871260009,0.13086024422710962,0.04997706206535657,0.6040564341065344,-0.21768897244270402,-4.6249490396521775,-5.380448132560693,-2.4092124479444808,-5.027680879118539,-3.6860036540671985
128,0.530250487158044,0.6374139221149717,-0.6335460970387556,0.5014876466135179,0.5229897569931004,-6.819951828193375,-2.896946914376868,-7.0269067389040885,-5.191444409819872,-4.8892576720721515
129,0.5199454018928269,0.302045541604264,-0.7851848302422035,-0.5819269755742813,0.7179621646245027,-6.10391691073462,-4.075764943072283,-2.3927650336489035,-4.957680120795387,-3.895449089411243
130,-0.46190927350905664,0.906148903263509,-0.3321061116613262,0.6048752909115849,-0.1485080543139301,-4.355172335611607,-3.2730921872677126,-4.565263767832687,-2.6260978261578107,-4.590645662006543
131,-0.9707620679148072,0.3458883178636514,-0.9164643988495369,0.48493960755597354,-0.659596015310786,-5.124720654440731,-0.6187717353104145,-1.1983674952321286,-1.537720966031868,-3.258029441944183
132,-0.281704973466099,-0.7346770596002665,0.39188115313287986,-0.47793983581773447,-0.789040399363973,-5.998059144732485,-2.1603460011342923,-5.290812099615588,-2.1330233409631045,-1.788057265816786
133,0.09218967631035757,-0.531231926467733,-0.1941835551905342,0.3889277543881007,0.004047656015897072,0.704981013526885,-2.0199024995525745,-4.376982510890404,-2.25160927662981,-4.109480817768659
134,-0.46162652485888644,-0.8845968113763545,0.9142585136434298,-0.9478085941359597,0.21657785074617486,-4.170015884444288,-5.126611926833226,-4.537451026879114,-4.3533799870010546,-3.3701283486412206
135,0.7972428627379939,0.29592073687784803,0.9236890842477417,-0.6058067523948958,-0.08278611866258312,-4.901262789286091,-4.777158326468967,-3.697759254016175,-4.225261191663739,-4.31197500605462
136,0.42238489407218105,0.6515881689128573,0.26412640244723495,-0.12752924873326776,-0.7224587112201197,-3.3252460313278203,-5.245879966768705,-4.848645877533511,-5.384433896935421,-1.9310536896707795
137,0.5796638498659403,-0.07074305421410121,-0.16122154084030127,-0.7388206859995554,0.3467273749304485,-4.869208956446298,-4.849645407066683,-4.533003316070209,-2.9560975689557827,-0.934780850845915
138,0.24784135644878935,-0.27450892054827336,-0.08418433836874062,0.5284186524216272,0.8591344890005161,-3.59892433242109,-4.711386500283598,-5.375052068041303,-4.360658736301172,-5.340685471589545
139,-0.6467306749434061,-0.9685790656142879,-0.9673387820607584,0.6988710919051453,0.8334442562284243,-2.2323416459523004,-2.2531857611072237,-3.5847702794534886,-0.7323773215123064,-5.86562104391657
140,-0.1224039553478804,-0.9544305614315169,-0.5302072995118932,-0.11128236145637116,-0.724105493986176,0.7322698003754389,-2.8545167883861713,-2.100832063349317,-4.052665951210905,-7.721129508133233
141,-0.5986747031243693,-0.8970300396417996,0.30164955140872873,0.3270281466058689,-0.2953088063113296,-1.4152277913078568,-3.015351339897912,-2.4687606594069234,-5.0124520980041325,-5.7855850579603665
142,-0.7866612220053424,-0.7799443444689442,-0.2131109831430258,0.703060528689887,0.6705782370408813,-2.126763826192364,-0.0570686521304391,-0.32362916037383727,-3.7956666738868474,-1.1802044001921597
143,-0.01588280610161763,-0.8348957886423478,0.1941129765171632,-0.7870240962179409,-0.6271418163810161,-1.8116038057161334,-4.661842726966713,-3.0518426536350325,-9.225434410313191,-3.0809046975232097
144,-0.5372410158872105,0.7310067608411923,0.6500105207512918,-0.4994310102257278,-0.43498093333694476,-0.03044740236605037,-3.735878818237299,-4.534956876600467,0.4194348747968988,-5.882301531652077
